"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,24.171,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,25.863,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,24.845,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,25.863,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,25.845,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,25.724,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,25.845,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,27.345,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,26.478,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,27.345,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,28.686,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,27.881,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,28.686,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,29.906,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,29.107,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,29.906,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,28.302,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,28.878,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,28.302,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,28.168,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,28.124,,
"LTU","Lithuania","BB-P100-TOT","Total fixed broadband suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,28.168,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,7.21,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,6.875,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,6.971,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,6.875,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,6.526,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,6.628,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,6.526,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,6.138,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,6.291,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,6.138,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,5.959,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,6.019,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,5.959,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,5.794,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,5.852,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,5.794,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,5.686,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,5.713,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,5.686,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,5.484,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,5.55,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,5.484,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,5.072,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,5.238,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,5.072,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,4.733,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,4.909,,
"LTU","Lithuania","BB-P100-DSL","Broadband DSL suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,4.733,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,1.67,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,1.576,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,1.607,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,1.576,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,1.515,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,1.529,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,1.515,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,1.437,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,1.466,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,1.437,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,1.295,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,1.359,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,1.295,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,1.263,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,1.274,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,1.263,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,1.101,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,1.177,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,1.101,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,1.043,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,1.065,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,1.043,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,0.885,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,0.957,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,0.885,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,0.809,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,0.825,,
"LTU","Lithuania","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,0.809,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,0.913,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,0.837,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,0.866,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,0.837,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,0.717,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,0.769,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,0.717,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,0.509,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,0.61,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,0.509,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,0.48,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,0.492,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,0.48,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,0.401,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,0.439,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,0.401,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,0.353,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,0.375,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,0.353,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,0.37,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,0.359,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,0.37,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,0.278,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,0.322,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,0.278,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,0.205,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,0.211,,
"LTU","Lithuania","BB-P100-OTH","Broadband Other suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,0.205,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,8.048,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,9.934,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,8.888,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,9.934,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,11.886,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,10.777,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,11.886,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,13.477,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,12.591,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,13.477,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,14.803,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,14.065,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,14.803,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,16.295,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,15.479,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,16.295,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,17.801,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,16.964,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,17.801,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,19.013,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,18.287,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,19.013,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,20.04,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,19.366,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,20.04,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,20.719,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,20.274,,
"LTU","Lithuania","BB-P100-FIB","Broadband Fibre/LAN suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,20.719,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,633779,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,684057,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,658918,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,684057,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,731934,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,707996,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,731934,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,772724,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,752329,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,772724,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,764410,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,768567,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,764410,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,801863,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,783137,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,801863,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,833298,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,817582,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,833298,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,857761,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,845531,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,857761,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,798769,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,828267,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,798769,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,788743,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,793743,,
"LTU","Lithuania","BB-SUBS-TOT","Total fixed broadband suscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,788743,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2009","2009","SUBS","Subscriptions","0","Units",,,52820,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,48810,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,50815,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,48810,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,45875,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,47343,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,45875,,
"LTU","Lithuania","BB-SUBS-CAB","Broadband Cable suscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,42922,,
